latitudeAirport,longitudeAirport,nameAirport,nameCountry
-0.810811,-127.742515,unkown,unkown
-0.810811,-126.841524,unkown,unkown
-0.810811,-125.940533,unkown,unkown
-0.810811,-125.039542,unkown,unkown
-0.810811,-124.138551,unkown,unkown
-0.810811,-123.23756,unkown,unkown
-0.810811,-122.336569,unkown,unkown
-0.810811,-121.435577,unkown,unkown
-0.810811,-120.534586,unkown,unkown
-0.810811,-119.633595,unkown,unkown
-0.810811,-118.732604,unkown,unkown
-0.810811,-117.831613,unkown,unkown
-0.810811,-116.930622,unkown,unkown
-0.810811,-116.029631,unkown,unkown
-0.810811,-115.12864,unkown,unkown
-0.810811,-114.227649,unkown,unkown
-0.810811,-113.326657,unkown,unkown
-0.810811,-112.425666,unkown,unkown
-0.810811,-111.524675,unkown,unkown
-0.810811,-110.623684,unkown,unkown
-0.810811,-109.722693,unkown,unkown
-0.810811,-108.821702,unkown,unkown
-0.810811,-107.920711,unkown,unkown
-0.810811,-107.01972,unkown,unkown
-0.810811,-106.118729,unkown,unkown
-0.810811,-105.217737,unkown,unkown
-0.810811,-104.316746,unkown,unkown
-0.810811,-103.415755,unkown,unkown
-0.810811,-102.514764,unkown,unkown
-0.810811,-101.613773,unkown,unkown
-0.810811,-100.712782,unkown,unkown
-0.810811,-99.811791,unkown,unkown
-0.810811,-98.9108,unkown,unkown
-0.810811,-98.009808,unkown,unkown
-0.810811,-97.108817,unkown,unkown
-0.810811,-96.207826,unkown,unkown
-0.810811,-95.306835,unkown,unkown
-0.810811,-94.405844,unkown,unkown
-0.810811,-93.504853,unkown,unkown
-0.810811,-92.603862,unkown,unkown
-0.810811,-91.702871,unkown,unkown
-0.810811,-90.80188,unkown,unkown
-0.810811,-89.900888,unkown,unkown
-0.810811,-88.999897,unkown,unkown
-0.810811,-88.098906,unkown,unkown
-0.810811,-87.197915,unkown,unkown
-0.810811,-86.296924,unkown,unkown
-0.810811,-85.395933,unkown,unkown
-0.810811,-84.494942,unkown,unkown
-0.810811,-83.593951,unkown,unkown
-0.810811,-82.69296,unkown,unkown
-0.810811,-81.791968,unkown,unkown
-0.810811,-80.890977,unkown,unkown
-0.810811,-79.989986,unkown,unkown
-0.810811,-79.088995,unkown,unkown
-0.810811,-78.188004,unkown,unkown
-0.810811,-77.287013,unkown,unkown
-0.810811,-76.386022,unkown,unkown
-0.810811,-75.485031,unkown,unkown
-0.810811,-74.584039,unkown,unkown
-0.810811,-73.683048,unkown,unkown
-0.810811,-72.782057,unkown,unkown
-0.810811,-71.881066,unkown,unkown
-0.810811,-70.980075,unkown,unkown
-0.810811,-70.079084,unkown,unkown
-0.810811,-69.178093,unkown,unkown
-0.810811,-68.277102,unkown,unkown
-0.810811,-67.376111,unkown,unkown
-0.810811,-66.475119,unkown,unkown
-0.810811,-65.574128,unkown,unkown
-0.810811,-64.673137,unkown,unkown
-0.810811,-63.772146,unkown,unkown
-0.810811,-62.871155,unkown,unkown
-0.810811,-61.970164,unkown,unkown
-0.810811,-61.069173,unkown,unkown
-0.810811,-60.168182,unkown,unkown
-0.810811,-59.267191,unkown,unkown
-0.810811,-58.366199,unkown,unkown
-0.810811,-57.465208,unkown,unkown
-0.810811,-56.564217,unkown,unkown
-0.810811,-55.663226,unkown,unkown
-0.810811,-54.762235,unkown,unkown
-0.810811,-53.861244,unkown,unkown
-0.810811,-52.960253,unkown,unkown
-0.810811,-52.059262,unkown,unkown
-0.810811,-51.15827,unkown,unkown
-0.810811,-50.257279,unkown,unkown
-0.810811,-49.356288,unkown,unkown
-0.810811,-48.455297,unkown,unkown
-0.810811,-47.554306,unkown,unkown
-0.810811,-46.653315,unkown,unkown
-0.810811,-45.752324,unkown,unkown
-0.810811,-44.851333,unkown,unkown
-0.810811,-43.950342,unkown,unkown
-0.810811,-43.04935,unkown,unkown
-0.810811,-42.148359,unkown,unkown
-0.810811,-41.247368,unkown,unkown
-0.810811,-40.346377,unkown,unkown
-0.810811,-39.445386,unkown,unkown
-0.810811,-38.544395,unkown,unkown
-0.810811,-37.643404,unkown,unkown
-0.810811,-36.742413,unkown,unkown
-0.810811,-35.841422,unkown,unkown
-0.810811,-34.94043,unkown,unkown
-0.810811,-34.039439,unkown,unkown
-0.810811,-33.138448,unkown,unkown
-0.810811,-32.237457,unkown,unkown
-0.810811,-31.336466,unkown,unkown
-0.810811,-30.435475,unkown,unkown
-0.810811,-29.534484,unkown,unkown
-0.810811,-28.633493,unkown,unkown
-0.810811,-27.732501,unkown,unkown
-0.810811,-26.83151,unkown,unkown
-0.810811,-25.930519,unkown,unkown
-0.810811,-25.029528,unkown,unkown
-0.810811,-24.128537,unkown,unkown
-0.810811,-23.227546,unkown,unkown
-0.810811,-22.326555,unkown,unkown
-0.810811,-21.425564,unkown,unkown
-0.810811,-20.524573,unkown,unkown
-0.810811,-19.623581,unkown,unkown
-0.810811,-18.72259,unkown,unkown
-0.810811,-17.821599,unkown,unkown
-0.810811,-16.920608,unkown,unkown
-0.810811,-16.019617,unkown,unkown
-0.810811,-15.118626,unkown,unkown
-0.810811,-14.217635,unkown,unkown
-0.810811,-13.316644,unkown,unkown
-0.810811,-12.415653,unkown,unkown
-0.810811,-11.514661,unkown,unkown
-0.810811,-10.61367,unkown,unkown
-0.810811,-9.712679,unkown,unkown
-0.810811,-8.811688,unkown,unkown
-0.810811,-7.910697,unkown,unkown
-0.810811,-7.009706,unkown,unkown
-0.810811,-6.108715,unkown,unkown
-0.810811,-5.207724,unkown,unkown
-0.810811,-4.306732,unkown,unkown
-0.810811,-3.405741,unkown,unkown
-0.810811,-2.50475,unkown,unkown
-0.810811,-1.603759,unkown,unkown
-0.810811,-0.702768,unkown,unkown
-0.810811,0.198223,unkown,unkown
-0.810811,1.099214,unkown,unkown
-0.810811,2.000205,unkown,unkown
-0.810811,2.901196,unkown,unkown
-0.810811,3.802188,unkown,unkown
-0.810811,4.703179,unkown,unkown
-0.810811,5.60417,unkown,unkown
-0.810811,6.505161,unkown,unkown
-0.810811,7.406152,unkown,unkown
-0.810811,8.307143,unkown,unkown
-0.810811,9.208134,unkown,unkown
-0.810811,10.109125,unkown,unkown
-0.810811,11.010116,unkown,unkown
-0.810811,11.911108,unkown,unkown
-0.810811,12.812099,unkown,unkown
-0.810811,13.71309,unkown,unkown
-0.810811,14.614081,unkown,unkown
-0.810811,15.515072,unkown,unkown
-0.810811,16.416063,unkown,unkown
-0.810811,17.317054,unkown,unkown
-0.810811,18.218045,unkown,unkown
-0.810811,19.119037,unkown,unkown
-0.810811,20.020028,unkown,unkown
-0.810811,20.921019,unkown,unkown
-0.810811,21.82201,unkown,unkown
-0.810811,22.723001,unkown,unkown
-0.810811,23.623992,unkown,unkown
-0.810811,24.524983,unkown,unkown
-0.810811,25.425974,unkown,unkown
-0.810811,26.326965,unkown,unkown
-0.810811,27.227957,unkown,unkown
-0.810811,28.128948,unkown,unkown
-0.810811,29.029939,unkown,unkown
-0.810811,29.93093,unkown,unkown
-0.810811,30.831921,unkown,unkown
-0.810811,31.732912,unkown,unkown
-0.810811,32.633903,unkown,unkown
-0.810811,33.534894,unkown,unkown
-0.810811,34.435886,unkown,unkown
-0.810811,35.336877,unkown,unkown
-0.810811,36.237868,unkown,unkown
-0.810811,37.138859,unkown,unkown
-0.810811,38.03985,unkown,unkown
-0.810811,38.940841,unkown,unkown
-0.810811,39.841832,unkown,unkown
-0.810811,40.742823,unkown,unkown
-0.810811,41.643814,unkown,unkown
-0.810811,42.544806,unkown,unkown
-0.810811,43.445797,unkown,unkown
-0.810811,44.346788,unkown,unkown
-0.810811,45.247779,unkown,unkown
-0.810811,46.14877,unkown,unkown
-0.810811,47.049761,unkown,unkown
-0.810811,47.950752,unkown,unkown
-0.810811,48.851743,unkown,unkown
-0.810811,49.752734,unkown,unkown
-0.810811,50.653726,unkown,unkown
-0.810811,51.554717,unkown,unkown
-0.810811,52.455708,unkown,unkown
-0.810811,53.356699,unkown,unkown
-0.810811,54.25769,unkown,unkown
-0.810811,55.158681,unkown,unkown
-0.810811,56.059672,unkown,unkown
-0.810811,56.960663,unkown,unkown
-0.810811,57.861655,unkown,unkown
-0.810811,58.762646,unkown,unkown
-0.810811,59.663637,unkown,unkown
-0.810811,60.564628,unkown,unkown
-0.810811,61.465619,unkown,unkown
-0.810811,62.36661,unkown,unkown
-0.810811,63.267601,unkown,unkown
-0.810811,64.168592,unkown,unkown
-0.810811,65.069583,unkown,unkown
-0.810811,65.970575,unkown,unkown
-0.810811,66.871566,unkown,unkown
-0.810811,67.772557,unkown,unkown
-0.810811,68.673548,unkown,unkown
-0.810811,69.574539,unkown,unkown
-0.810811,70.47553,unkown,unkown
-0.810811,71.376521,unkown,unkown
-0.810811,72.277512,unkown,unkown
-0.810811,73.178503,unkown,unkown
-0.810811,74.079495,unkown,unkown
-0.810811,74.980486,unkown,unkown
-0.810811,75.881477,unkown,unkown
-0.810811,76.782468,unkown,unkown
-0.810811,77.683459,unkown,unkown
-0.810811,78.58445,unkown,unkown
-0.810811,79.485441,unkown,unkown
-0.810811,80.386432,unkown,unkown
-0.810811,81.287424,unkown,unkown
-0.810811,82.188415,unkown,unkown
-0.810811,83.089406,unkown,unkown
-0.810811,83.990397,unkown,unkown
-0.810811,84.891388,unkown,unkown
-0.810811,85.792379,unkown,unkown
-0.810811,86.69337,unkown,unkown
-0.810811,87.594361,unkown,unkown
-0.810811,88.495352,unkown,unkown
-0.810811,89.396344,unkown,unkown
-0.810811,90.297335,unkown,unkown
-0.810811,91.198326,unkown,unkown
-0.810811,92.099317,unkown,unkown
-0.810811,93.000308,unkown,unkown
-0.810811,93.901299,unkown,unkown
-0.810811,94.80229,unkown,unkown
-0.810811,95.703281,unkown,unkown
-0.810811,96.604272,unkown,unkown
-0.810811,97.505264,unkown,unkown
-0.810811,98.406255,unkown,unkown
-0.810811,99.307246,unkown,unkown
-0.810811,100.208237,unkown,unkown
-0.810811,101.109228,unkown,unkown
-0.810811,102.010219,unkown,unkown
-0.810811,102.91121,unkown,unkown
-0.810811,103.812201,unkown,unkown
-0.810811,104.713193,unkown,unkown
-0.810811,105.614184,unkown,unkown
-0.810811,106.515175,unkown,unkown
-0.810811,107.416166,unkown,unkown
-0.810811,108.317157,unkown,unkown
-0.810811,109.218148,unkown,unkown
-0.810811,110.119139,unkown,unkown
-0.810811,111.02013,unkown,unkown
-0.810811,111.921121,unkown,unkown
-0.810811,112.822113,unkown,unkown
-0.810811,113.723104,unkown,unkown
-0.810811,114.624095,unkown,unkown
-0.810811,115.525086,unkown,unkown
-0.810811,116.426077,unkown,unkown
-0.810811,117.327068,unkown,unkown
-0.810811,118.228059,unkown,unkown
-0.810811,119.12905,unkown,unkown
-0.810811,120.030041,unkown,unkown
-0.810811,120.931033,unkown,unkown
-0.810811,121.832024,unkown,unkown
-0.810811,122.733015,unkown,unkown
-0.810811,123.634006,unkown,unkown
-0.810811,124.534997,unkown,unkown
-0.810811,125.435988,unkown,unkown
-0.810811,126.336979,unkown,unkown
-0.810811,127.23797,unkown,unkown
-0.810811,128.138962,unkown,unkown
-0.810811,129.039953,unkown,unkown
-0.810811,129.940944,unkown,unkown
-0.810811,130.841935,unkown,unkown
-0.810811,131.742926,unkown,unkown
-0.810811,132.643917,unkown,unkown
-0.810811,133.544908,unkown,unkown
-0.810811,134.445899,unkown,unkown
-0.810811,135.34689,unkown,unkown
-0.810811,136.247882,unkown,unkown
-0.810811,137.148873,unkown,unkown
-0.810811,138.049864,unkown,unkown
-0.810811,138.950855,unkown,unkown
-0.810811,139.851846,unkown,unkown
-0.810811,140.752837,unkown,unkown
-0.810811,141.653828,unkown,unkown
-0.810811,142.554819,unkown,unkown
-0.810811,143.45581,unkown,unkown
-0.810811,144.356802,unkown,unkown
-0.810811,145.257793,unkown,unkown
-0.810811,146.158784,unkown,unkown
-0.810811,147.059775,unkown,unkown
-0.810811,147.960766,unkown,unkown
-0.810811,148.861757,unkown,unkown
-0.810811,149.762748,unkown,unkown
-0.810811,150.663739,unkown,unkown
-0.810811,151.564731,unkown,unkown
-0.810811,152.465722,unkown,unkown
-0.810811,153.366713,unkown,unkown
-0.810811,154.267704,unkown,unkown
-0.810811,155.168695,unkown,unkown
-0.810811,156.069686,unkown,unkown
-0.810811,156.970677,unkown,unkown
-0.810811,157.871668,unkown,unkown
-0.810811,158.772659,unkown,unkown
-0.810811,159.673651,unkown,unkown
-0.810811,160.574642,unkown,unkown
-0.810811,161.475633,unkown,unkown
-0.810811,162.376624,unkown,unkown
-0.810811,163.277615,unkown,unkown
-0.810811,164.178606,unkown,unkown
-0.810811,165.079597,unkown,unkown
-0.810811,165.980588,unkown,unkown
-0.810811,166.881579,unkown,unkown
-0.810811,167.782571,unkown,unkown
-0.810811,168.683562,unkown,unkown
-0.810811,169.584553,unkown,unkown
-0.810811,170.485544,unkown,unkown
-0.810811,171.386535,unkown,unkown
-0.810811,172.287526,unkown,unkown
-0.810811,173.188517,unkown,unkown
-0.810811,174.089508,unkown,unkown
-0.810811,174.9905,unkown,unkown
-0.810811,175.891491,unkown,unkown
-0.810811,176.792482,unkown,unkown
-0.810811,177.693473,unkown,unkown
-0.810811,178.594464,unkown,unkown
-0.810811,179.495455,unkown,unkown
0.09009,-180,unkown,unkown
0.09009,-179.099098,unkown,unkown
0.09009,-178.198196,unkown,unkown
0.09009,-177.297294,unkown,unkown
0.09009,-176.396392,unkown,unkown
0.09009,-175.49549,unkown,unkown
0.09009,-174.594588,unkown,unkown
0.09009,-173.693686,unkown,unkown
0.09009,-172.792784,unkown,unkown
0.09009,-171.891882,unkown,unkown
0.09009,-170.99098,unkown,unkown
0.09009,-170.090078,unkown,unkown
0.09009,-169.189176,unkown,unkown
0.09009,-168.288274,unkown,unkown
0.09009,-167.387372,unkown,unkown
0.09009,-166.48647,unkown,unkown
0.09009,-165.585568,unkown,unkown
0.09009,-164.684666,unkown,unkown
0.09009,-163.783764,unkown,unkown
0.09009,-162.882862,unkown,unkown
0.09009,-161.98196,unkown,unkown
0.09009,-161.081058,unkown,unkown
0.09009,-160.180156,unkown,unkown
0.09009,-159.279254,unkown,unkown
0.09009,-158.378352,unkown,unkown
0.09009,-157.47745,unkown,unkown
0.09009,-156.576548,unkown,unkown
0.09009,-155.675646,unkown,unkown
0.09009,-154.774744,unkown,unkown
0.09009,-153.873842,unkown,unkown
0.09009,-152.97294,unkown,unkown
0.09009,-152.072038,unkown,unkown
0.09009,-151.171136,unkown,unkown
0.09009,-150.270234,unkown,unkown
0.09009,-149.369332,unkown,unkown
0.09009,-148.468429,unkown,unkown
0.09009,-147.567527,unkown,unkown
0.09009,-146.666625,unkown,unkown
0.09009,-145.765723,unkown,unkown
0.09009,-144.864821,unkown,unkown
0.09009,-143.963919,unkown,unkown
0.09009,-143.063017,unkown,unkown
0.09009,-142.162115,unkown,unkown
0.09009,-141.261213,unkown,unkown
0.09009,-140.360311,unkown,unkown
0.09009,-139.459409,unkown,unkown
0.09009,-138.558507,unkown,unkown
0.09009,-137.657605,unkown,unkown
0.09009,-136.756703,unkown,unkown
0.09009,-135.855801,unkown,unkown
0.09009,-134.954899,unkown,unkown
0.09009,-134.053997,unkown,unkown
0.09009,-133.153095,unkown,unkown
0.09009,-132.252193,unkown,unkown
0.09009,-131.351291,unkown,unkown
0.09009,-130.450389,unkown,unkown
0.09009,-129.549487,unkown,unkown
0.09009,-128.648585,unkown,unkown
0.09009,-127.747683,unkown,unkown
0.09009,-126.846781,unkown,unkown
0.09009,-125.945879,unkown,unkown
0.09009,-125.044977,unkown,unkown
0.09009,-124.144075,unkown,unkown
0.09009,-123.243173,unkown,unkown
0.09009,-122.342271,unkown,unkown
0.09009,-121.441369,unkown,unkown
0.09009,-120.540467,unkown,unkown
0.09009,-119.639565,unkown,unkown
0.09009,-118.738663,unkown,unkown
0.09009,-117.837761,unkown,unkown
0.09009,-116.936859,unkown,unkown
0.09009,-116.035957,unkown,unkown
0.09009,-115.135055,unkown,unkown
0.09009,-114.234153,unkown,unkown
0.09009,-113.333251,unkown,unkown
0.09009,-112.432349,unkown,unkown
0.09009,-111.531447,unkown,unkown
0.09009,-110.630545,unkown,unkown
0.09009,-109.729643,unkown,unkown
0.09009,-108.828741,unkown,unkown
0.09009,-107.927839,unkown,unkown
0.09009,-107.026937,unkown,unkown
0.09009,-106.126035,unkown,unkown
0.09009,-105.225133,unkown,unkown
0.09009,-104.324231,unkown,unkown
0.09009,-103.423329,unkown,unkown
0.09009,-102.522427,unkown,unkown
0.09009,-101.621525,unkown,unkown
0.09009,-100.720623,unkown,unkown
0.09009,-99.819721,unkown,unkown
0.09009,-98.918819,unkown,unkown
0.09009,-98.017917,unkown,unkown
0.09009,-97.117015,unkown,unkown
0.09009,-96.216113,unkown,unkown
0.09009,-95.315211,unkown,unkown
0.09009,-94.414309,unkown,unkown
0.09009,-93.513407,unkown,unkown
0.09009,-92.612505,unkown,unkown
0.09009,-91.711603,unkown,unkown
0.09009,-90.810701,unkown,unkown
0.09009,-89.909799,unkown,unkown
0.09009,-89.008897,unkown,unkown
0.09009,-88.107995,unkown,unkown
0.09009,-87.207092,unkown,unkown
0.09009,-86.30619,unkown,unkown
0.09009,-85.405288,unkown,unkown
0.09009,-84.504386,unkown,unkown
0.09009,-83.603484,unkown,unkown
0.09009,-82.702582,unkown,unkown
0.09009,-81.80168,unkown,unkown
0.09009,-80.900778,unkown,unkown
0.09009,-79.999876,unkown,unkown
0.09009,-79.098974,unkown,unkown
0.09009,-78.198072,unkown,unkown
0.09009,-77.29717,unkown,unkown
0.09009,-76.396268,unkown,unkown
0.09009,-75.495366,unkown,unkown
0.09009,-74.594464,unkown,unkown
0.09009,-73.693562,unkown,unkown
0.09009,-72.79266,unkown,unkown
0.09009,-71.891758,unkown,unkown
0.09009,-70.990856,unkown,unkown
0.09009,-70.089954,unkown,unkown
0.09009,-69.189052,unkown,unkown
0.09009,-68.28815,unkown,unkown
0.09009,-67.387248,unkown,unkown
0.09009,-66.486346,unkown,unkown
0.09009,-65.585444,unkown,unkown
0.09009,-64.684542,unkown,unkown
0.09009,-63.78364,unkown,unkown
0.09009,-62.882738,unkown,unkown
0.09009,-61.981836,unkown,unkown
0.09009,-61.080934,unkown,unkown
0.09009,-60.180032,unkown,unkown
0.09009,-59.27913,unkown,unkown
0.09009,-58.378228,unkown,unkown
0.09009,-57.477326,unkown,unkown
0.09009,-56.576424,unkown,unkown
0.09009,-55.675522,unkown,unkown
0.09009,-54.77462,unkown,unkown
0.09009,-53.873718,unkown,unkown
0.09009,-52.972816,unkown,unkown
0.09009,-52.071914,unkown,unkown
0.09009,-51.171012,unkown,unkown
0.09009,-50.27011,unkown,unkown
0.09009,-49.369208,unkown,unkown
0.09009,-48.468306,unkown,unkown
0.09009,-47.567404,unkown,unkown
0.09009,-46.666502,unkown,unkown
0.09009,-45.7656,unkown,unkown
0.09009,-44.864698,unkown,unkown
0.09009,-43.963796,unkown,unkown
0.09009,-43.062894,unkown,unkown
0.09009,-42.161992,unkown,unkown
0.09009,-41.26109,unkown,unkown
0.09009,-40.360188,unkown,unkown
0.09009,-39.459286,unkown,unkown
0.09009,-38.558384,unkown,unkown
0.09009,-37.657482,unkown,unkown
0.09009,-36.75658,unkown,unkown
0.09009,-35.855678,unkown,unkown
0.09009,-34.954776,unkown,unkown
0.09009,-34.053874,unkown,unkown
0.09009,-33.152972,unkown,unkown
0.09009,-32.25207,unkown,unkown
0.09009,-31.351168,unkown,unkown
0.09009,-30.450266,unkown,unkown
0.09009,-29.549364,unkown,unkown
0.09009,-28.648462,unkown,unkown
0.09009,-27.74756,unkown,unkown
0.09009,-26.846658,unkown,unkown
0.09009,-25.945756,unkown,unkown
0.09009,-25.044853,unkown,unkown
0.09009,-24.143951,unkown,unkown
0.09009,-23.243049,unkown,unkown
0.09009,-22.342147,unkown,unkown
0.09009,-21.441245,unkown,unkown
0.09009,-20.540343,unkown,unkown
0.09009,-19.639441,unkown,unkown
0.09009,-18.738539,unkown,unkown
0.09009,-17.837637,unkown,unkown
0.09009,-16.936735,unkown,unkown
0.09009,-16.035833,unkown,unkown
0.09009,-15.134931,unkown,unkown
0.09009,-14.234029,unkown,unkown
0.09009,-13.333127,unkown,unkown
0.09009,-12.432225,unkown,unkown
0.09009,-11.531323,unkown,unkown
0.09009,-10.630421,unkown,unkown
0.09009,-9.729519,unkown,unkown
0.09009,-8.828617,unkown,unkown
0.09009,-7.927715,unkown,unkown
0.09009,-7.026813,unkown,unkown
0.09009,-6.125911,unkown,unkown
0.09009,-5.225009,unkown,unkown
0.09009,-4.324107,unkown,unkown
0.09009,-3.423205,unkown,unkown
0.09009,-2.522303,unkown,unkown
0.09009,-1.621401,unkown,unkown
0.09009,-0.720499,unkown,unkown
0.09009,0.180403,unkown,unkown
0.09009,1.081305,unkown,unkown
0.09009,1.982207,unkown,unkown
0.09009,2.883109,unkown,unkown
0.09009,3.784011,unkown,unkown
0.09009,4.684913,unkown,unkown
0.09009,5.585815,unkown,unkown
0.09009,6.486717,unkown,unkown
0.09009,7.387619,unkown,unkown
0.09009,8.288521,unkown,unkown
0.09009,9.189423,unkown,unkown
